,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
15503,29,2,10907,2,16,2,2,3,2,2,1,1,54,2,0
15504,41,6,12307,14,14,6,10,4,2,1,1,1,54,2,0
15505,38,2,12308,3,9,1,5,2,3,1,1,1,72,2,0
15506,1,2,12309,3,9,1,5,1,2,1,1,1,54,10,1
15507,46,5,12310,2,16,1,2,1,2,1,3,1,36,2,1
15508,33,1,12311,3,9,1,8,1,2,1,1,1,54,2,0
15509,34,2,12312,15,15,1,3,1,3,1,1,1,48,2,0
15510,24,2,9276,6,15,3,8,5,2,1,1,1,41,2,0
15511,38,2,12313,2,16,1,2,1,2,1,10,1,53,2,1
15512,38,2,12314,6,15,3,14,5,2,2,1,1,72,2,0
15513,22,2,12315,6,15,3,7,5,2,2,1,1,72,2,0
15514,66,1,12316,8,8,1,11,1,2,1,1,1,44,2,0
15515,11,1,2569,15,15,3,4,4,2,1,1,14,56,2,0
15516,50,6,8821,3,9,1,10,1,2,1,1,1,30,2,0
15517,48,4,12317,5,13,1,1,6,2,2,1,1,72,2,0
15518,34,2,12318,3,9,3,9,5,2,1,1,1,30,2,0
15519,22,2,11956,2,16,3,3,4,2,1,1,1,87,2,0
15520,44,2,6985,10,10,3,7,4,2,1,1,1,87,2,0
15521,30,1,2721,6,15,1,1,1,2,1,1,1,65,2,0
15522,4,6,12319,2,16,3,10,5,2,2,1,1,72,2,0
15523,29,5,12320,6,15,2,8,5,2,2,1,1,76,2,0
15524,7,2,12321,3,9,3,5,5,2,2,1,1,30,2,0
15525,64,6,12322,6,15,6,10,4,2,1,1,1,54,2,0
15526,22,6,12323,7,7,1,10,6,2,2,1,1,83,2,0
15527,6,2,12324,3,9,2,3,4,2,1,1,1,72,2,0
15528,37,3,12325,3,9,2,7,4,2,2,1,1,41,2,0
15529,5,1,8847,6,15,1,5,6,2,2,1,1,83,2,1
15530,34,2,11639,10,10,1,12,1,2,1,1,1,52,2,1
15531,11,2,9855,1,12,1,1,1,2,1,1,1,56,2,1
15532,2,2,1584,3,9,1,3,1,2,1,1,1,56,2,0
15533,9,1,2522,6,15,1,2,1,2,1,10,1,54,2,1
15534,28,2,12326,2,16,3,8,4,2,1,1,1,54,2,0
15535,21,2,12327,3,9,6,8,3,3,2,1,1,15,2,0
15536,31,3,1874,1,12,1,1,1,2,1,1,1,54,1,1
15537,50,2,2637,6,15,3,5,4,2,1,28,1,48,2,0
15538,11,2,10124,6,15,1,2,1,2,1,1,1,72,2,1
15539,22,2,1663,8,8,1,6,1,2,1,1,1,72,2,0
15540,1,2,4792,2,16,1,2,1,3,1,1,1,72,2,0
15541,28,2,12328,15,15,3,3,4,2,1,1,1,52,2,0
15542,29,5,12329,3,9,1,2,1,2,1,1,1,76,2,1
15543,38,2,12330,6,15,1,9,1,2,1,1,46,72,2,0
15544,45,3,12331,6,15,3,3,4,2,1,1,1,72,2,0
15545,9,2,5971,13,13,3,7,5,2,2,1,1,42,2,0
15546,42,2,12332,3,9,1,8,1,2,1,1,1,87,2,0
15547,49,2,12333,3,9,1,3,1,3,1,1,1,38,2,0
15548,26,2,3413,7,7,1,9,1,2,1,7,1,72,2,1
15549,49,1,10841,3,9,1,3,1,2,1,17,1,72,2,0
15550,2,2,12334,3,9,2,8,3,2,2,1,1,72,2,0
15551,33,2,12335,3,9,1,3,1,2,1,1,1,72,2,0
15552,9,2,3018,13,13,3,7,4,4,2,48,1,30,2,0
15553,38,2,12336,10,10,1,5,6,2,2,1,1,30,2,1
15554,2,2,8494,3,9,4,7,3,5,1,1,1,72,2,0
15555,26,2,12337,14,14,6,6,3,3,2,1,1,72,2,0
15556,7,2,12338,3,9,1,8,2,2,2,1,1,42,2,0
15557,29,2,656,7,7,2,6,3,3,2,50,1,72,2,0
15558,5,1,12339,6,15,1,5,1,3,1,1,1,72,2,0
15559,59,2,12340,13,13,1,7,1,2,1,1,1,83,2,0
15560,8,7,1921,2,16,3,1,4,2,1,1,1,72,2,0
15561,15,2,4150,2,16,3,1,4,2,2,1,1,72,2,0
15562,34,2,5704,3,9,1,2,1,2,1,1,1,56,2,1
15563,50,2,12341,6,15,1,4,1,2,1,1,1,48,2,1
15564,5,1,12342,2,16,1,8,1,2,1,1,1,56,2,0
15565,2,4,9946,3,9,3,7,5,2,1,1,1,20,2,0
15566,26,2,12343,2,16,3,8,4,2,1,1,1,72,2,0
15567,45,2,12344,7,7,3,8,5,2,2,1,23,87,2,0
15568,44,2,12345,10,10,3,1,5,2,1,1,1,72,2,0
15569,1,4,12346,1,12,3,1,4,2,2,1,1,54,2,1
15570,34,2,12347,3,9,3,8,2,2,1,1,1,56,2,0
15571,50,6,7301,3,9,1,10,6,2,2,1,1,72,2,1
15572,24,2,2001,2,16,3,1,5,2,2,1,1,72,2,0
15573,34,2,12348,2,16,1,8,1,2,1,1,1,76,2,1
15574,38,2,4496,8,8,1,6,1,2,1,1,1,72,2,0
15575,33,2,12349,3,9,2,7,3,2,2,1,42,72,2,1
15576,38,4,11227,5,13,3,1,5,2,2,1,1,55,2,0
15577,2,2,105,9,9,1,5,1,2,1,1,1,90,5,0
15578,1,2,12350,3,9,1,2,1,2,1,5,1,72,2,1
15579,47,2,745,10,10,1,3,1,2,1,1,1,60,26,0
15580,26,2,8166,3,9,3,7,3,3,2,1,1,72,2,0
15581,30,4,12351,5,13,2,1,3,1,2,1,1,54,34,0
15582,34,5,7937,6,15,2,1,4,2,1,1,1,72,2,0
15583,48,5,12352,5,13,3,1,4,3,1,1,1,54,38,0
15584,38,2,12353,6,15,3,6,5,2,2,1,1,15,2,0
15585,2,2,12354,3,9,3,3,4,2,1,1,36,72,2,0
15586,3,2,3332,2,16,1,1,1,2,1,1,1,56,2,1
15587,45,2,12355,7,7,3,1,5,2,2,1,1,83,2,0
15588,14,2,12356,14,14,5,6,3,4,2,1,1,72,16,0
15589,4,1,9802,13,13,1,2,1,2,1,1,1,72,2,1
15590,31,4,12357,5,13,3,1,4,3,2,1,1,72,2,0
15591,2,2,3665,3,9,3,1,4,2,1,1,1,56,2,1
15592,13,7,3679,6,15,3,5,5,2,2,1,1,52,2,0
15593,34,2,12358,3,9,1,6,1,2,1,1,1,72,2,0
15594,37,4,5296,4,14,1,1,6,2,2,1,1,72,2,1
15595,8,7,12359,6,15,1,3,1,3,1,1,1,72,2,0
15596,11,2,12360,13,13,1,6,1,5,1,1,1,72,2,0
15597,31,2,9168,3,9,2,2,4,2,1,1,1,54,2,0
15598,44,2,12361,8,8,3,6,2,2,1,1,1,62,5,0
15599,46,1,12362,6,15,1,8,1,2,1,1,1,72,2,0
15600,5,2,12363,3,9,2,13,3,2,2,1,1,53,2,0
15601,5,2,12364,2,16,6,8,4,2,1,1,1,54,2,0
15602,31,2,12365,13,13,1,1,1,2,1,1,1,72,2,0
15603,53,5,972,6,15,1,8,1,2,1,1,1,72,2,0
15604,47,6,12366,3,9,1,10,1,2,1,1,1,72,2,1
15605,34,2,12367,3,9,3,9,5,2,1,1,1,72,2,0
15606,45,1,5720,3,9,3,3,4,2,1,5,1,54,2,1
15607,14,2,4520,6,15,1,4,1,2,1,1,1,72,2,1
15608,45,2,12368,10,10,1,3,1,2,1,1,1,72,2,0
15609,60,1,12369,2,16,1,1,1,2,1,40,1,48,2,1
15610,48,2,4224,13,13,1,8,1,2,1,1,1,54,2,1
15611,38,2,3860,13,13,1,7,1,2,1,2,1,72,24,1
15612,51,2,11879,6,15,1,4,1,2,1,1,1,56,2,1
15613,47,2,6197,3,9,1,4,1,2,1,1,1,54,2,0
15614,37,2,12370,3,9,1,8,6,2,2,1,1,56,2,0
15615,50,4,8661,2,16,3,5,5,2,1,1,1,72,2,0
15616,12,2,53,6,15,3,2,5,2,2,1,1,30,2,0
15617,47,2,127,2,16,1,2,1,2,1,1,1,28,22,1
15618,46,2,12371,9,9,2,6,2,2,2,1,1,72,34,0
15619,53,6,9754,3,9,2,10,4,2,1,6,1,72,2,0
15620,47,2,12372,6,15,2,7,3,2,2,1,1,72,2,0
15621,29,1,12373,6,15,1,8,1,2,1,1,1,56,2,0
15622,53,5,972,2,16,1,2,1,2,1,1,1,54,10,1
15623,37,2,12310,6,15,1,8,1,2,1,1,1,52,2,1
15624,38,2,12374,3,9,3,8,5,2,2,1,1,70,2,0
15625,12,2,12375,13,13,3,7,5,3,2,1,1,72,2,0
15626,27,4,12376,3,9,2,5,3,2,2,1,1,72,2,0
15627,51,2,12377,8,8,1,3,1,2,1,1,1,72,2,0
15628,27,5,12378,13,13,1,2,1,2,1,1,1,56,2,1
15629,4,2,10570,3,9,3,7,4,2,2,60,1,42,2,0
15630,13,2,12379,14,14,3,3,5,2,1,1,1,72,2,0
15631,11,6,12380,2,16,1,10,6,2,2,1,1,55,2,1
15632,12,2,6738,6,15,3,5,4,2,2,1,1,62,2,0
15633,34,2,12381,2,16,3,7,4,2,2,1,1,54,2,1
15634,45,2,1040,2,16,1,1,1,2,1,1,1,56,2,0
15635,14,1,12382,16,16,3,2,4,5,1,1,1,67,2,0
15636,48,2,12383,2,16,1,2,1,2,1,1,1,41,2,0
15637,31,1,11476,2,16,3,2,4,2,1,1,1,72,2,0
15638,3,2,12384,3,9,1,3,1,2,1,1,1,72,2,0
15639,1,3,195,2,16,2,2,3,3,2,1,1,54,2,1
15640,44,2,5885,13,13,3,7,2,2,2,1,1,87,2,0
15641,48,3,12385,3,9,3,7,5,3,1,1,1,72,2,0
15642,38,6,12386,6,15,3,10,5,2,1,1,1,72,2,0
15643,37,2,12387,13,13,1,3,1,2,1,1,1,72,2,0
15644,48,2,12388,6,15,3,3,5,2,2,1,1,54,2,0
15645,3,1,12389,10,10,5,1,3,2,2,1,1,30,2,0
15646,16,5,12390,2,16,1,2,1,2,1,1,1,48,2,1
15647,12,2,12391,7,7,3,8,5,2,1,1,1,55,2,0
15648,45,2,12392,3,9,3,12,3,2,2,1,1,72,2,0
15649,11,2,12393,2,16,2,5,4,1,1,5,1,76,2,1
15650,40,2,12394,2,16,3,2,4,2,2,1,1,55,2,0
15651,45,2,12395,6,15,1,3,1,2,1,1,1,72,2,1
15652,45,2,12396,7,7,3,8,5,2,2,1,1,62,2,0
15653,30,2,12397,13,13,2,1,4,2,1,33,1,54,2,0
15654,4,2,1059,6,15,2,2,4,2,1,1,1,72,2,0
15655,48,2,12398,6,15,3,4,4,2,1,54,1,54,2,1
15656,16,2,11048,10,10,1,8,1,2,1,1,1,36,2,1
15657,13,2,12399,13,13,3,7,4,2,2,1,1,72,2,0
15658,21,2,4006,6,15,1,2,1,2,1,1,1,54,2,1
15659,15,7,12400,2,16,3,1,4,1,1,1,1,15,1,0
15660,7,2,12401,15,15,3,6,4,2,1,1,1,62,2,0
15661,13,2,12402,10,10,3,9,5,2,1,1,1,72,2,0
15662,13,2,12403,13,13,1,11,1,2,1,1,1,20,2,0
15663,9,3,4595,10,10,2,2,3,3,2,1,1,72,2,0
15664,21,2,12404,3,9,3,5,4,2,1,1,1,72,2,0
15665,47,1,12405,3,9,1,11,1,2,1,1,12,56,2,1
15666,9,1,12406,5,13,1,2,1,2,1,1,1,56,2,1
15667,48,3,4002,6,15,3,2,5,2,1,1,1,83,2,0
15668,12,2,12407,3,9,3,9,5,2,1,1,1,83,2,0
15669,3,2,12408,3,9,1,7,1,2,1,2,1,72,2,1
15670,14,2,12409,11,13,1,5,6,2,2,39,1,85,2,0
15671,29,5,10492,3,9,1,2,1,2,1,7,1,54,2,1
15672,15,2,12410,6,15,1,4,1,2,1,1,1,72,2,0
15673,34,2,2969,6,15,3,7,5,2,1,1,1,30,2,0
15674,39,2,12411,3,9,4,4,4,4,1,1,1,40,22,0
15675,53,2,12412,9,9,1,6,1,3,1,1,1,72,2,0
15676,47,2,12413,2,16,1,1,1,2,1,1,1,72,2,1
15677,2,2,10202,2,16,1,5,6,2,2,1,1,72,2,0
15678,53,2,12414,3,9,5,7,4,2,2,1,1,72,2,0
15679,12,2,10848,11,13,3,9,5,2,2,1,1,72,2,0
15680,32,4,12415,3,9,5,7,3,2,2,1,1,30,2,1
15681,65,5,12416,3,9,5,8,4,2,1,1,1,48,2,1
15682,9,5,6522,2,16,1,8,1,2,1,1,1,54,2,1
15683,1,2,12309,14,14,1,3,1,1,1,1,1,72,3,0
15684,44,2,12417,7,7,3,3,3,2,1,1,1,62,2,0
15685,1,2,12418,3,9,1,3,1,2,1,14,1,42,2,0
15686,16,2,12419,6,15,2,7,5,2,2,1,1,72,2,0
15687,26,2,10568,7,7,1,11,1,2,1,1,1,72,2,0
15688,33,1,12420,2,16,1,2,1,2,1,1,19,48,2,1
15689,8,2,12421,1,12,3,1,4,2,2,1,1,67,2,1
15690,6,2,12422,6,15,1,2,1,2,1,1,1,56,2,1
15691,13,6,2039,6,15,3,10,5,1,1,1,1,72,36,0
15692,3,2,12423,5,13,1,2,1,2,1,1,1,54,2,1
15693,22,2,10799,3,9,1,4,5,2,1,1,1,72,2,0
15694,9,2,4505,3,9,2,8,3,2,1,1,1,45,2,0
15695,24,2,12424,3,9,1,6,6,2,2,1,1,72,2,0
15696,59,6,755,14,14,1,10,1,2,1,1,1,15,2,0
15697,22,2,721,3,9,6,5,4,2,2,1,1,62,2,0
15698,12,2,12425,3,9,1,3,1,2,1,1,1,30,2,0
15699,11,2,927,3,9,3,3,4,2,1,1,1,30,2,0
15700,10,6,12426,3,9,5,10,4,3,2,1,1,62,2,0
15701,5,7,12427,6,15,3,1,4,3,2,1,24,72,2,0
15702,1,1,12428,3,9,1,3,1,2,1,1,1,52,2,0
15703,15,5,12429,6,15,3,8,2,2,1,1,1,72,2,0
15704,24,1,12430,7,7,3,5,3,5,2,1,1,72,2,0
15705,22,2,12431,3,9,1,4,1,2,1,1,1,72,2,0
15706,34,2,12432,6,15,3,8,5,2,2,1,1,72,2,0
15707,45,2,6120,3,9,1,9,1,2,1,1,1,72,2,0
15708,26,2,12433,2,16,3,8,4,2,1,1,1,48,2,0
15709,14,2,12434,7,7,1,11,1,2,1,1,1,54,2,0
15710,12,6,12435,6,15,3,10,5,3,1,1,1,72,2,0
15711,47,2,7141,3,9,1,12,1,2,1,1,1,48,2,1
15712,28,1,12436,3,9,1,5,6,2,2,1,1,62,2,0
15713,44,1,12437,1,12,1,2,1,2,1,1,1,52,2,0
15714,21,1,11898,3,9,1,11,1,2,1,1,1,56,2,0
15715,47,2,12438,3,9,2,7,3,2,2,1,1,42,2,0
15716,7,2,12439,3,9,3,5,4,3,2,1,1,72,2,0
15717,46,1,798,2,16,2,4,4,2,1,1,1,67,2,0
15718,6,2,12440,2,16,1,5,2,1,1,1,1,30,13,0
15719,4,2,12441,3,9,6,7,3,3,2,1,1,72,2,0
15720,40,5,12442,1,12,1,1,1,2,1,5,1,72,2,1
15721,12,2,12443,6,15,3,7,4,2,2,1,1,44,2,0
15722,38,6,12444,3,9,3,10,5,2,2,1,1,48,2,0
15723,47,2,11893,6,15,1,8,1,2,1,1,1,72,2,1
15724,48,2,7821,10,10,3,1,4,2,2,1,1,72,2,0
15725,47,2,2491,2,16,1,2,1,2,1,3,1,54,2,1
15726,53,1,12445,3,9,1,11,1,2,1,1,48,54,2,0
15727,34,2,5057,6,15,1,3,1,2,1,1,1,72,2,0
15728,6,2,12446,9,9,1,5,1,2,1,1,1,72,2,0
15729,4,7,12447,2,16,2,1,4,2,1,1,1,72,2,0
15730,28,2,12448,2,16,3,1,4,2,1,20,1,48,2,1
15731,5,7,11605,2,16,1,1,1,2,1,1,1,48,2,1
15732,6,2,12449,6,15,1,12,1,2,1,1,1,54,22,1
15733,12,6,12450,3,9,3,10,5,2,1,1,1,72,24,0
15734,3,1,8498,2,16,1,11,1,2,1,1,1,56,2,0
15735,44,2,4238,2,16,3,1,5,2,1,1,1,72,2,0
15736,15,2,12451,3,9,3,3,4,3,1,1,1,72,2,0
15737,48,2,766,7,7,1,3,1,2,1,1,1,72,2,0
15738,16,2,12452,6,15,2,5,3,2,2,1,1,40,2,0
15739,15,2,12453,7,7,3,9,3,2,1,1,1,15,2,0
15740,27,2,8609,13,13,6,1,5,2,2,1,1,87,2,0
15741,3,6,6485,3,9,3,10,4,2,1,1,1,87,2,0
15742,27,1,12454,6,15,3,3,3,2,1,1,1,72,2,0
15743,38,6,12455,6,15,3,10,5,2,1,1,1,41,2,0
15744,5,4,12456,3,9,2,7,3,2,2,1,1,72,2,0
15745,38,6,12457,7,7,3,10,5,3,1,1,1,62,2,0
15746,54,6,12458,3,9,5,10,3,2,2,1,1,48,2,0
15747,12,2,12459,6,15,3,1,5,2,2,1,1,83,2,0
15748,38,4,6418,3,9,6,14,4,2,1,1,1,44,2,0
15749,48,5,12460,3,9,1,8,1,2,1,1,1,54,2,1
15750,34,2,12461,3,9,3,8,2,3,2,1,1,30,2,0
15751,34,2,4938,3,9,1,2,6,2,2,2,1,72,2,1
15752,28,2,12462,3,9,1,6,1,2,1,1,1,72,2,0
15753,32,7,12463,14,14,5,5,4,3,2,76,1,72,2,0
15754,12,2,12464,3,9,3,8,5,2,1,1,1,30,2,0
15755,39,1,2010,3,9,2,4,3,2,1,1,1,56,2,0
15756,49,2,12465,6,15,1,1,1,2,1,1,1,72,2,1
15757,39,2,10493,6,15,3,8,5,2,1,1,1,54,2,0
15758,39,2,5419,6,15,1,12,1,2,1,1,1,72,2,0
15759,5,2,12466,3,9,1,7,6,3,2,1,1,54,2,0
15760,3,2,1374,3,9,1,4,1,2,1,1,1,54,2,1
15761,40,2,12467,15,15,4,14,4,1,1,1,1,72,1,0
15762,21,2,2182,5,13,3,2,4,2,2,1,1,54,2,0
15763,12,4,12468,6,15,3,6,4,2,1,1,1,72,2,0
15764,47,2,12469,13,13,2,8,3,2,2,1,1,72,2,0
15765,22,4,2569,3,9,3,5,5,2,1,1,1,72,2,0
15766,38,2,6385,5,13,1,1,6,2,2,2,1,54,2,1
15767,28,2,4269,10,10,1,3,1,2,1,1,1,48,2,0
15768,2,2,12470,2,16,3,8,4,2,2,1,1,72,2,0
15769,31,2,3797,6,15,3,11,4,2,1,1,1,72,2,0
15770,19,1,12471,3,9,5,3,4,2,2,1,1,30,2,0
15771,47,5,4347,2,16,1,2,1,2,1,2,1,52,2,1
15772,8,4,12472,6,15,3,2,3,2,1,1,1,72,2,0
15773,7,2,12473,9,9,3,9,4,2,1,1,1,72,5,0
15774,40,2,12474,6,15,2,5,4,2,1,1,1,72,2,0
15775,44,2,2472,6,15,3,11,5,2,1,1,1,72,2,0
15776,1,2,1753,13,13,1,3,1,2,1,1,1,72,2,1
15777,34,6,12475,6,15,3,10,4,5,2,1,1,85,2,0
15778,26,2,12476,3,9,3,8,5,2,2,1,1,56,2,0
15779,28,2,12477,3,9,3,1,4,2,2,1,1,54,2,0
15780,50,2,12478,2,16,1,1,1,2,1,7,1,48,2,1
15781,12,6,12479,6,15,3,10,2,2,2,1,1,62,2,0
15782,22,2,8727,6,15,1,9,1,2,1,1,1,72,2,0
15783,28,6,4504,11,13,6,10,5,2,2,1,1,72,2,0
15784,45,2,12480,15,15,3,5,5,5,2,49,1,15,2,0
15785,48,2,12481,2,16,3,7,5,2,1,1,1,72,2,0
15786,38,2,12482,3,9,2,6,3,2,2,1,1,56,2,0
15787,45,2,12483,7,7,3,8,5,2,1,1,1,40,2,0
15788,11,1,841,2,16,2,3,4,2,1,1,1,56,2,0
15789,45,4,12484,2,16,6,1,4,2,2,1,1,72,2,0
15790,45,6,12485,8,8,3,10,5,2,2,1,1,72,2,0
15791,34,2,12486,2,16,3,7,4,2,2,1,1,54,2,0
15792,4,1,12487,2,16,1,2,1,2,1,1,19,72,2,1
15793,3,3,12488,3,9,1,3,1,2,1,1,1,72,2,0
15794,26,2,6047,3,9,3,1,4,2,2,1,1,72,2,0
15795,21,2,3798,3,9,1,3,1,2,1,1,29,72,2,0
15796,28,2,12489,2,16,1,7,1,2,1,1,1,72,2,0
15797,26,5,3232,3,9,1,3,1,2,1,1,1,54,2,0
15798,66,6,12490,2,16,1,10,1,2,1,1,1,52,2,0
15799,22,2,212,2,16,3,7,4,2,1,1,1,72,2,0
15800,2,1,1663,3,9,1,4,1,2,1,1,1,54,2,0
15801,44,2,6583,3,9,1,8,1,2,1,1,1,72,2,1
15802,12,2,12491,6,15,3,5,4,2,1,1,1,15,2,0
15803,2,6,360,3,9,2,10,4,1,2,1,1,40,15,0
15804,14,5,12492,3,9,1,2,1,2,1,1,1,72,6,0
15805,38,5,1517,13,13,1,3,1,2,1,1,1,36,2,0
15806,11,2,12493,10,10,1,1,1,2,1,1,1,72,2,0
15807,46,2,1168,5,13,1,8,1,2,1,1,1,83,2,1
15808,38,6,12494,6,15,3,10,4,1,2,1,1,76,2,0
15809,21,2,12495,8,8,1,4,1,3,1,1,1,36,2,0
15810,11,5,12496,3,9,3,3,4,2,1,1,1,53,2,0
15811,62,1,12497,14,14,5,11,4,2,1,1,1,30,2,0
15812,4,2,3888,3,9,2,7,3,2,2,1,1,40,2,0
15813,27,2,753,6,15,1,2,1,2,1,1,1,54,2,1
15814,22,1,3404,3,9,1,8,1,2,1,1,1,56,2,1
15815,9,2,7826,2,16,3,7,4,3,2,1,1,72,2,0
15816,24,2,12498,3,9,3,9,4,2,1,1,1,72,2,0
15817,51,2,7720,3,9,1,8,6,2,2,1,1,72,29,0
15818,50,5,840,10,10,3,2,4,2,1,15,1,48,2,1
15819,30,2,12499,6,15,1,1,1,2,1,1,1,72,2,0
15820,24,2,340,3,9,3,6,4,2,1,1,1,72,2,0
15821,45,2,12500,7,7,3,5,5,2,1,1,1,52,2,0
15822,27,2,3115,5,13,1,1,1,2,1,1,1,41,2,1
15823,44,2,12501,14,14,3,3,4,2,1,1,1,55,10,0
15824,62,6,12502,14,14,1,10,1,2,1,1,1,30,2,0
15825,44,4,3528,3,9,3,7,5,2,2,1,1,72,2,0
15826,9,2,12503,6,15,1,3,1,2,1,1,1,72,2,0
15827,2,2,3922,3,9,3,3,4,2,1,1,1,62,2,0
15828,34,2,713,6,15,3,11,5,2,1,1,1,72,2,0
15829,47,4,469,2,16,1,14,1,2,1,1,1,54,2,1
15830,24,2,12504,11,13,2,5,5,2,2,1,1,30,2,0
15831,13,2,12505,6,15,1,6,1,2,1,1,1,72,2,0
15832,7,6,6495,6,15,3,10,4,2,2,1,47,72,2,0
15833,48,2,12506,3,9,2,8,3,2,2,1,1,48,2,0
15834,5,2,5388,2,16,3,2,4,2,1,1,1,54,2,1
15835,33,2,3913,3,9,1,2,1,2,1,1,1,54,2,0
15836,21,4,12507,3,9,3,11,4,3,1,11,1,56,2,0
15837,39,2,403,10,10,1,8,1,2,1,7,1,72,2,1
15838,30,2,12508,9,9,3,13,3,2,2,1,1,30,34,0
15839,15,2,12509,3,9,3,2,4,2,2,1,1,72,2,0
15840,50,2,12510,6,15,1,7,6,2,2,43,1,83,2,0
15841,47,1,2023,2,16,1,2,1,2,1,10,1,54,2,1
15842,45,2,12511,3,9,3,3,4,3,1,1,1,20,2,0
15843,7,2,12512,3,9,3,9,5,2,1,1,1,72,2,0
15844,6,2,12513,3,9,6,7,4,2,2,1,1,55,2,0
15845,1,7,12514,13,13,1,1,1,2,1,10,1,72,2,1
15846,2,2,854,3,9,2,7,5,2,1,1,1,72,2,0
15847,21,2,12515,6,15,1,12,1,2,1,1,1,63,2,1
15848,51,1,12516,8,8,2,8,4,2,2,1,1,38,2,0
15849,38,2,4197,3,9,1,9,1,2,1,1,1,56,2,0
15850,47,1,8333,1,12,1,8,1,2,1,1,1,62,2,1
15851,38,2,12517,8,8,3,6,5,3,2,1,1,72,2,0
15852,53,2,12518,3,9,2,8,4,2,1,1,1,72,2,0
15853,50,2,6678,13,13,2,3,4,3,1,1,1,72,2,0
15854,38,2,4067,3,9,1,2,1,2,1,1,1,48,2,0
15855,11,2,7571,2,16,3,2,4,2,1,1,1,72,2,0
15856,4,2,12452,10,10,2,4,3,2,2,1,1,72,2,0
15857,46,1,12519,6,15,1,11,1,2,1,1,1,48,2,1
15858,59,2,12520,2,16,1,2,1,2,1,5,1,72,2,1
15859,27,2,3307,5,13,1,14,1,2,1,2,1,75,2,1
15860,47,3,12521,6,15,2,7,3,1,2,37,1,72,2,0
15861,4,2,597,5,13,3,1,4,2,2,1,1,48,2,1
15862,50,5,586,2,16,1,8,1,2,1,5,1,28,2,1
15863,24,6,12522,13,13,1,10,6,3,2,1,1,30,2,0
15864,3,2,5117,9,9,1,6,1,2,1,1,1,72,2,0
15865,11,2,12523,15,15,3,5,4,2,1,1,1,72,2,0
15866,9,2,5447,5,13,3,1,4,2,2,1,1,72,2,0
15867,29,2,12524,13,13,2,7,3,2,2,1,1,48,2,0
15868,16,2,8745,3,9,1,3,1,2,1,1,1,44,2,1
15869,27,2,12525,2,16,1,8,1,2,1,1,1,76,2,1
15870,12,6,9515,3,9,3,10,5,3,1,1,1,30,2,0
15871,2,1,96,6,15,1,3,1,2,1,1,1,72,2,1
15872,21,2,1936,5,13,1,1,1,2,1,1,1,36,2,0
15873,33,2,12526,6,15,1,3,1,2,1,1,1,72,28,0
15874,48,2,537,13,13,1,12,1,2,1,1,1,42,2,1
15875,31,2,12527,3,9,1,7,1,2,1,1,1,72,2,1
15876,21,2,4797,6,15,1,2,1,2,1,1,1,72,2,0
15877,50,1,12528,13,13,1,3,1,2,1,1,1,72,2,1
15878,68,3,12529,3,9,5,5,4,2,1,1,1,62,2,0
15879,30,2,12530,6,15,1,3,1,2,1,1,1,72,2,1
15880,28,2,12531,2,16,1,1,1,2,1,1,19,48,2,1
15881,31,2,12532,2,16,1,2,1,2,1,1,12,56,2,1
15882,46,2,12533,15,15,2,5,4,2,1,1,1,76,2,0
15883,48,2,12534,3,9,1,2,1,2,1,1,1,54,2,1
15884,16,1,891,3,9,1,8,1,2,1,1,1,56,2,0
15885,9,4,12535,3,9,1,9,1,3,1,1,1,72,2,0
15886,38,1,12536,7,7,3,7,5,2,2,1,1,15,2,0
15887,35,6,12537,6,15,1,10,1,2,1,1,1,15,2,1
15888,14,2,12538,14,14,1,9,1,2,1,1,1,72,2,0
15889,27,4,12539,13,13,1,3,1,3,1,1,1,72,2,1
15890,27,2,12540,3,9,5,7,3,2,2,1,1,15,2,0
15891,9,5,2551,2,16,1,8,1,2,1,2,1,54,2,1
15892,34,5,6194,6,15,1,8,1,2,1,1,21,56,19,1
15893,8,2,5718,8,8,3,6,5,2,1,1,1,54,2,0
15894,4,2,12541,3,9,5,5,3,2,2,1,1,55,2,0
15895,48,2,11390,3,9,3,6,4,3,1,1,1,85,2,0
15896,46,2,12542,13,13,1,8,1,2,1,1,1,54,2,0
15897,34,2,10878,3,9,3,8,4,2,1,1,1,56,2,0
15898,22,2,12543,3,9,3,5,5,2,1,1,1,15,2,0
15899,28,2,11278,3,9,1,3,1,2,1,1,1,72,2,0
15900,24,4,10644,6,15,3,14,5,2,1,1,1,72,2,0
15901,3,2,12544,3,9,6,7,3,2,2,1,1,72,2,0
15902,28,2,12545,3,9,1,1,1,2,1,1,1,72,2,1
15903,50,2,12546,6,15,3,5,4,2,2,1,1,72,2,0
15904,28,2,12547,14,14,2,3,3,2,2,1,1,36,2,0
15905,33,2,12548,5,13,1,4,1,2,1,1,1,52,2,0
15906,15,7,12549,2,16,3,1,4,2,2,1,1,15,2,0
15907,47,2,12550,6,15,2,3,4,2,2,1,1,40,2,0
15908,39,2,12551,3,9,1,3,1,2,1,34,1,44,2,0
15909,3,2,12552,3,9,3,5,4,3,1,1,1,72,2,0
15910,30,2,1467,1,12,1,1,1,2,1,5,1,54,2,1
15911,6,3,12553,5,13,1,2,1,1,1,1,1,56,2,1
15912,15,1,12554,2,16,3,8,4,2,1,1,1,56,2,1
