,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
15022,29,2,125131,3,9,1,6,6,2,2,0,0,40,2,-999
15023,28,2,130856,2,13,1,1,1,2,1,0,0,40,2,-999
15024,26,3,48099,2,13,3,2,4,2,2,0,0,40,2,-999
15025,52,1,123727,3,9,6,2,4,2,1,0,0,60,2,-999
15026,46,2,171550,3,9,2,6,4,2,2,0,0,38,2,-999
15027,44,2,187720,3,9,1,3,1,2,1,0,0,41,2,-999
15028,45,3,359808,10,12,3,2,4,2,1,0,0,40,2,-999
15029,55,4,190091,5,14,1,1,1,2,1,0,0,50,2,-999
15030,71,4,94358,3,9,1,5,1,2,1,0,0,6,2,-999
15031,41,2,206916,2,13,4,1,4,2,1,0,0,30,2,-999
15032,42,2,168103,2,13,1,2,1,2,1,0,0,40,2,-999
15033,40,2,144778,2,13,4,8,4,2,1,0,0,40,2,-999
15034,17,2,182158,15,6,3,12,5,2,1,0,0,30,2,-999
15035,71,2,178295,10,12,1,1,1,2,1,0,0,3,2,-999
15036,42,2,116632,6,10,1,1,1,2,1,0,0,60,2,-999
15037,48,2,175958,2,13,2,1,4,2,1,0,0,30,2,-999
15038,22,2,150683,3,9,3,4,5,2,1,0,0,20,2,-999
15039,35,1,191503,6,10,1,8,1,2,1,0,0,50,2,-999
15040,20,2,132320,6,10,6,3,4,2,1,0,0,40,2,-999
15041,38,4,105161,2,13,1,1,1,2,1,0,0,30,2,-999
15042,52,2,23780,13,11,1,2,1,2,1,0,1977,45,2,-999
15043,47,2,207207,3,9,2,8,3,2,2,0,0,45,2,-999
15044,31,2,34503,13,11,1,3,1,2,1,0,0,40,2,-999
15045,35,2,61518,3,9,1,2,1,2,1,0,0,35,2,-999
15046,32,4,168387,5,14,1,1,1,2,1,0,0,50,2,-999
15047,62,4,106069,14,4,1,3,1,2,1,0,0,40,2,-999
15048,58,2,314153,3,9,1,3,1,2,1,0,0,40,2,-999
15049,33,1,105229,2,13,1,2,1,2,1,0,0,40,2,-999
15050,17,2,280670,15,6,3,1,5,2,2,0,0,40,2,-999
15051,55,2,101480,3,9,1,5,2,2,2,0,0,33,2,-999
15052,34,2,55176,6,10,1,11,1,2,1,0,0,40,2,-999
15053,40,2,104196,2,13,1,1,1,2,1,0,1887,40,2,-999
15054,37,2,294919,6,10,2,4,4,2,1,0,0,40,2,-999
15055,26,2,193050,6,10,2,7,3,2,2,0,0,18,2,-999
15056,34,2,132565,8,8,1,3,1,2,1,0,0,40,2,-999
15057,23,2,72055,3,9,3,7,3,2,2,0,0,40,2,-999
15058,49,2,149337,2,13,1,2,1,2,1,0,0,40,2,-999
15059,42,4,131167,5,14,3,1,4,2,2,0,0,45,2,-999
15060,22,2,33087,3,9,1,10,1,2,1,0,0,45,2,-999
15061,20,2,180339,3,9,3,5,2,2,2,0,0,35,2,-999
15062,24,2,211585,3,9,1,4,5,2,2,0,0,40,2,-999
15063,20,2,199703,3,9,1,5,1,2,1,0,0,28,2,-999
15064,24,2,166297,2,13,3,1,5,1,1,0,0,25,2,-999
15065,26,2,167350,8,8,3,9,5,2,1,0,0,40,2,-999
15066,52,2,175714,10,12,1,2,1,2,1,0,0,55,2,-999
15067,32,2,125279,3,9,2,3,3,2,1,0,0,99,2,-999
15068,44,2,94706,2,13,4,8,3,1,1,0,0,40,8,-999
15069,34,2,101345,2,13,1,8,6,2,2,0,0,40,2,-999
15070,31,2,393702,3,9,3,1,5,2,2,0,0,36,2,-999
15071,49,1,232586,2,13,2,10,4,2,1,0,0,65,2,-999
15072,37,2,105044,2,13,1,1,1,2,1,0,0,40,2,-999
15073,43,2,147110,6,10,3,7,3,2,1,0,0,48,2,-999
15074,37,5,39089,6,10,1,2,1,2,1,3103,0,50,2,-999
15075,45,4,168191,2,13,1,3,1,2,1,0,0,35,2,-999
15076,19,2,86143,3,9,3,8,5,1,1,0,0,20,12,-999
15077,49,2,121253,3,9,2,2,4,2,2,0,1564,40,2,-999
15078,40,2,90582,3,9,1,9,1,2,1,0,0,40,2,-999
15079,21,2,207988,3,9,1,1,2,2,2,0,0,35,2,-999
15080,49,2,39986,11,5,1,3,1,2,1,0,0,40,2,-999
15081,30,2,216864,11,5,2,2,3,2,2,0,0,40,2,-999
15082,34,2,114955,10,12,2,6,4,2,1,0,0,40,2,-999
15083,17,2,93511,7,7,3,8,5,2,2,0,0,15,2,-999
15084,52,2,241444,16,2,1,3,1,4,1,0,0,50,32,-999
15085,48,2,316101,3,9,2,2,3,2,2,0,0,40,2,-999
15086,23,2,64292,3,9,3,7,4,2,2,0,0,40,2,-999
15087,26,2,270151,2,13,3,8,4,2,2,0,0,40,2,-999
15088,36,2,214816,3,9,3,3,4,2,2,0,0,40,2,-999
15089,36,1,36270,3,9,2,4,4,2,1,0,0,60,2,-999
15090,50,1,343748,6,10,1,3,1,2,1,0,0,35,2,-999
15091,50,2,221532,3,9,1,3,1,2,1,0,0,40,2,-999
15092,38,2,217409,6,10,1,1,6,2,2,0,0,40,2,-999
15093,28,2,195520,6,10,3,4,5,2,1,0,0,20,2,-999
15094,33,2,36222,4,16,1,1,1,2,1,0,0,45,2,-999
15095,63,2,298113,6,10,2,5,4,2,1,0,0,40,2,-999
15096,27,2,97490,6,10,2,3,3,2,2,0,0,40,2,-999
15097,40,2,193995,3,9,1,5,1,2,1,0,0,30,2,-999
15098,31,2,271162,7,7,3,2,5,2,1,0,0,40,2,-999
15099,22,2,62865,10,12,3,7,4,2,2,0,0,40,2,-999
15100,54,2,133403,11,5,1,6,1,2,1,0,1902,35,2,-999
15101,32,2,247328,9,3,3,5,4,2,1,0,0,40,5,-999
15102,34,2,289228,5,14,1,2,6,2,2,15024,0,45,2,-999
15103,45,2,154430,6,10,2,1,4,2,2,0,0,35,2,-999
15104,23,2,205939,3,9,1,3,1,2,1,0,0,38,2,-999
15105,44,5,37997,3,9,1,10,1,2,1,0,0,60,2,-999
15106,47,2,362654,5,14,1,1,1,2,1,0,0,40,2,-999
15107,35,2,77820,6,10,1,3,1,2,1,0,0,60,2,-999
15108,35,2,245372,3,9,1,3,1,2,1,0,0,40,2,-999
15109,17,2,143331,7,7,3,8,5,2,1,0,0,20,2,-999
15110,35,2,465507,3,9,1,6,1,3,1,0,0,40,2,-999
15111,31,2,92179,15,6,2,6,4,2,1,0,0,40,2,-999
15112,20,2,132053,3,9,3,1,4,2,2,0,0,40,2,-999
15113,44,2,427952,2,13,1,1,1,2,1,0,0,40,2,-999
15114,47,2,131160,2,13,2,5,4,2,2,99999,0,40,2,-999
15115,49,2,105614,15,6,1,6,1,2,1,0,0,50,2,-999
15116,30,2,72887,3,9,1,3,5,1,1,3411,0,40,2,-999
15117,45,2,160724,3,9,1,3,1,1,1,0,0,40,3,-999
15118,34,2,108116,2,13,1,1,1,2,1,0,0,50,2,-999
15119,28,2,169069,3,9,3,3,5,2,1,0,0,40,2,-999
15120,23,2,291407,6,10,3,8,5,3,1,0,0,25,2,-999
15121,61,2,159046,14,4,1,4,1,2,1,0,0,40,2,-999
15122,64,2,211360,3,9,5,1,4,2,2,0,0,30,2,-999
15123,33,1,102884,2,13,1,8,5,2,1,0,0,20,2,-999
15124,24,2,235894,3,9,1,3,1,2,1,0,0,38,2,-999
15125,40,2,54102,6,10,2,8,4,2,2,0,0,20,2,-999
15126,59,2,227386,15,6,1,3,1,2,1,0,0,40,2,-999
15127,50,5,201689,14,4,1,3,1,2,1,0,1977,63,2,-999
15128,24,2,235720,3,9,3,7,5,2,1,0,0,50,2,-999
15129,54,2,319697,6,10,1,1,6,2,2,0,0,40,2,-999
15130,30,2,296453,3,9,3,3,4,2,1,0,0,35,2,-999
15131,20,2,39803,6,10,3,5,5,2,1,0,1719,36,2,-999
15132,44,5,223881,3,9,1,3,1,2,1,99999,0,50,2,-999
15133,30,2,229636,3,9,1,6,1,2,1,0,0,40,5,-999
15134,59,2,453067,6,10,1,1,1,2,1,0,0,36,2,-999
15135,47,2,365516,5,14,2,1,3,2,2,0,0,40,2,-999
15136,44,2,215479,3,9,2,4,4,3,1,0,0,20,17,-999
15137,32,1,70985,3,9,1,10,1,2,1,4064,0,40,2,-999
15138,30,2,140790,3,9,1,8,1,2,1,0,0,45,2,-999
15139,52,2,163678,3,9,1,4,1,2,1,0,0,55,2,-999
15140,23,2,352207,13,11,3,5,5,2,1,0,0,20,2,-999
15141,49,2,182313,3,9,2,9,4,2,1,0,0,40,2,-999
15142,68,2,255276,6,10,1,1,1,2,1,0,0,48,2,-999
15143,40,2,124692,2,13,1,2,1,2,1,0,0,40,2,-999
15144,33,2,203488,2,13,1,1,1,2,1,15024,0,50,2,-999
15145,66,1,28061,14,4,5,10,3,2,1,0,0,50,2,-999
15146,51,4,193720,3,9,4,9,3,2,1,0,0,40,2,-999
15147,50,2,269095,3,9,2,7,4,2,2,0,0,40,2,-999
15148,58,4,32855,3,9,1,4,1,2,1,0,0,48,2,-999
15149,52,6,101119,7,7,1,4,1,2,1,0,0,40,2,-999
15150,74,2,91488,16,2,1,4,1,3,1,0,0,20,2,-999
15151,34,5,337995,2,13,2,2,3,3,1,15020,0,50,2,-999
15152,44,1,264740,1,15,1,1,1,2,1,0,0,40,2,-999
15153,41,1,66632,6,10,2,3,4,2,1,0,0,40,2,-999
15154,43,2,55764,6,10,3,9,3,3,1,0,0,40,2,-999
15155,41,2,121130,3,9,3,7,4,2,2,0,0,40,2,-999
15156,43,2,96249,3,9,1,6,1,2,1,0,0,42,2,-999
15157,31,2,72887,2,13,1,1,1,1,1,0,0,47,2,-999
15158,29,2,192010,2,13,3,1,4,2,2,0,0,60,24,-999
15159,20,2,254025,6,10,3,9,5,2,1,0,0,40,2,-999
15160,63,2,180099,15,6,6,5,3,3,2,0,0,40,2,-999
15161,76,2,174839,1,15,1,1,1,2,1,9386,0,25,2,-999
15162,43,4,247514,5,14,2,1,3,2,1,0,0,40,2,-999
15163,38,2,309122,15,6,2,6,4,2,2,0,0,40,2,-999
15164,30,2,403433,2,13,3,1,4,3,1,0,0,50,2,-999
15165,66,5,112376,14,4,1,3,1,2,1,0,0,40,2,-999
15166,46,2,145290,6,10,1,3,1,2,1,0,0,40,2,-999
15167,62,4,123749,2,13,1,2,1,2,1,0,0,40,2,-999
15168,38,5,140854,2,13,1,3,1,2,1,0,0,50,2,-999
15169,27,4,198708,5,14,1,1,1,2,1,0,0,37,2,-999
15170,50,5,68898,4,16,1,2,1,2,1,7688,0,60,2,-999
15171,52,5,77392,3,9,1,10,1,2,1,0,0,60,2,-999
15172,26,2,472411,6,10,1,8,1,2,1,0,0,40,2,-999
15173,19,2,43285,6,10,3,7,5,2,2,0,0,20,2,-999
15174,43,2,115178,2,13,2,1,3,2,2,0,0,43,2,-999
15175,76,5,99328,2,13,1,10,1,2,1,6514,0,40,2,-999
15176,48,1,101233,13,11,1,5,6,2,2,0,0,15,2,-999
15177,43,2,157473,3,9,3,8,4,2,2,0,0,40,2,-999
15178,36,2,188972,6,10,3,1,4,2,2,0,0,40,2,-999
15179,50,2,87263,3,9,1,1,1,2,1,0,0,55,2,-999
15180,20,2,231231,6,10,3,8,4,2,1,0,0,30,2,-999
15181,64,2,193043,3,9,1,1,1,2,1,0,0,40,2,-999
15182,19,2,258664,6,10,3,1,5,2,1,0,0,40,2,-999
15183,22,2,235853,11,5,3,8,4,2,1,0,0,40,2,-999
15184,42,2,184018,5,14,1,8,1,2,1,0,0,45,2,-999
15185,49,3,35406,3,9,5,2,4,2,2,0,0,20,2,-999
15186,24,2,138719,7,7,3,8,5,3,2,0,0,20,2,-999
15187,64,2,137135,3,9,1,6,1,2,1,0,0,48,2,-999
15188,20,2,100188,6,10,3,11,5,2,2,0,0,24,2,-999
15189,74,6,88638,4,16,3,1,2,2,2,0,3683,20,2,-999
15190,17,2,213354,7,7,3,9,5,2,1,0,0,6,2,-999
15191,19,2,208066,6,10,3,8,5,2,2,0,0,20,2,-999
15192,28,2,82531,6,10,3,5,4,3,1,0,0,40,2,-999
15193,33,2,178449,6,10,3,7,4,2,1,0,0,49,2,-999
15194,24,2,138152,11,5,3,3,2,4,1,0,0,58,6,-999
15195,31,2,57151,6,10,3,3,4,2,1,0,0,40,2,-999
15196,36,2,30509,6,10,2,1,3,2,2,0,0,45,2,-999
15197,24,2,29810,6,10,3,1,5,2,2,0,0,40,2,-999
15198,46,2,34186,3,9,1,9,1,2,1,0,0,40,2,-999
15199,21,2,278254,6,10,3,9,5,3,1,0,0,40,2,-999
15200,25,2,161478,2,13,3,1,4,1,2,0,0,40,2,-999
15201,28,2,110145,3,9,1,7,1,2,1,0,0,40,2,-999
15202,65,2,299494,7,7,1,1,1,2,1,1797,0,40,2,-999
15203,23,2,193949,2,13,3,8,5,2,2,0,0,60,2,-999
15204,44,2,173704,2,13,1,2,1,2,1,0,0,40,2,-999
15205,61,2,115023,6,10,1,1,1,2,1,0,0,50,2,-999
15206,62,2,252668,5,14,3,1,4,2,1,0,0,70,2,-999
15207,26,2,339423,2,13,3,2,4,2,1,0,0,40,2,-999
15208,38,2,235379,10,12,3,1,3,2,2,0,0,36,2,-999
15209,64,2,45868,14,4,6,12,4,4,2,0,0,35,5,-999
15210,62,4,136787,3,9,2,4,2,2,1,0,0,40,2,-999
15211,27,2,388998,2,13,3,8,4,2,1,13550,0,46,2,-999
15212,65,2,36039,3,9,1,1,1,2,1,0,0,40,2,-999
15213,44,2,204235,3,9,1,4,1,2,1,0,0,40,2,-999
15214,43,2,257028,10,12,1,5,1,3,1,0,0,40,17,-999
15215,32,2,53206,2,13,2,3,4,2,1,0,0,50,2,-999
15216,31,2,137444,3,9,1,6,1,2,1,0,0,40,2,-999
15217,41,2,252058,2,13,3,7,4,2,1,0,0,40,2,-999
15218,36,2,347491,2,13,1,2,1,2,1,0,0,50,2,-999
15219,36,2,186808,2,13,1,3,5,2,1,0,0,40,2,-999
15220,32,2,263908,2,13,1,1,1,2,1,0,0,40,2,-999
15221,33,2,123920,6,10,3,2,4,3,2,0,0,40,2,-999
15222,59,2,182836,3,9,1,1,6,2,2,0,0,40,2,-999
15223,23,2,415755,7,7,3,9,5,2,1,0,0,30,2,-999
15224,26,1,109162,3,9,1,2,1,2,1,0,0,25,2,-999
15225,63,1,175177,1,15,1,1,1,2,1,0,0,35,2,-999
15226,51,1,138200,10,12,3,10,5,2,2,0,0,40,2,-999
15227,41,2,319271,6,10,1,8,1,2,1,0,0,50,2,-999
15228,24,2,180954,6,10,3,5,4,2,2,0,0,40,2,-999
15229,30,2,124569,5,14,3,1,4,2,2,0,0,16,2,-999
15230,61,1,44983,3,9,1,3,1,2,1,0,0,20,2,-999
15231,45,4,186375,13,11,1,13,1,2,1,0,0,40,2,-999
15232,23,4,304386,3,9,3,5,4,2,2,0,0,40,2,-999
15233,49,6,183710,4,16,1,2,1,2,1,0,0,50,2,-999
15234,25,6,176077,5,14,3,1,4,2,2,0,0,37,2,-999
15235,53,2,29231,14,4,1,1,1,2,1,0,0,35,2,-999
15236,21,2,50341,6,10,3,7,4,2,2,0,0,38,2,-999
15237,36,2,220696,3,9,1,6,1,2,1,0,0,40,2,-999
15238,42,4,178983,2,13,2,1,3,2,2,0,0,37,2,-999
15239,29,2,144784,3,9,3,5,4,3,2,0,0,40,2,-999
15240,17,2,89259,7,7,3,7,5,2,2,0,0,15,2,-999
15241,54,2,32454,3,9,1,4,1,2,1,0,0,60,2,-999
15242,51,2,88856,5,14,1,2,1,2,1,0,2415,40,2,-999
15243,31,2,114937,3,9,1,3,1,2,1,0,0,40,2,-999
15244,36,2,107302,3,9,1,11,1,2,1,0,0,50,2,-999
15245,43,5,153205,1,15,1,1,1,1,1,0,0,70,1,-999
15246,26,2,263444,3,9,1,6,1,2,1,0,0,45,2,-999
15247,33,2,108438,6,10,1,2,1,2,1,0,0,60,2,-999
15248,40,4,166893,2,13,1,13,1,3,1,0,0,40,2,-999
15249,27,2,53147,3,9,3,3,4,3,1,0,0,40,2,-999
15250,36,2,43712,15,6,1,3,1,2,1,0,0,40,2,-999
15251,47,2,102771,14,4,1,9,1,2,1,0,0,40,38,-999
15252,52,5,74712,3,9,1,8,1,1,1,0,0,40,2,-999
15253,27,2,327766,6,10,2,3,4,2,1,0,0,45,2,-999
15254,22,2,54560,3,9,3,5,5,2,1,0,0,40,2,-999
15255,17,2,138293,7,7,3,9,5,2,1,0,0,15,2,-999
15256,23,2,240049,12,1,3,5,4,1,2,0,0,40,8,-999
15257,63,6,266565,3,9,2,7,4,2,2,0,0,27,2,-999
15258,48,2,105357,3,9,3,8,3,2,2,0,0,40,2,-999
15259,32,1,92531,3,9,2,3,3,2,1,0,0,40,2,-999
15260,30,2,243867,6,10,3,1,4,3,1,0,0,45,2,-999
15261,47,4,138342,7,7,1,4,1,2,1,3411,0,40,26,-999
15262,42,2,109912,10,12,3,1,2,2,2,0,0,40,2,-999
15263,50,2,31621,3,9,1,3,1,2,1,0,0,40,2,-999
15264,27,6,312692,2,13,3,11,4,2,1,0,0,12,2,-999
15265,51,2,128143,6,10,1,3,1,2,1,0,0,40,2,-999
15266,44,2,208726,3,9,1,1,6,2,2,0,0,40,2,-999
15267,43,2,149871,3,9,3,7,3,3,2,0,0,40,2,-999
15268,17,2,169155,8,8,3,5,5,2,1,0,0,35,2,-999
15269,54,2,139703,6,10,1,3,1,2,1,3103,0,40,9,-999
15270,60,2,188236,3,9,2,1,4,2,2,0,0,40,2,-999
15271,30,2,77266,3,9,2,4,4,2,1,0,0,55,2,-999
15272,40,4,189189,2,13,1,1,6,2,2,0,0,20,2,-999
15273,19,2,458558,3,9,1,3,6,2,2,0,0,40,2,-999
15274,20,2,151888,6,10,3,3,5,2,1,0,0,40,2,-999
15275,59,2,188041,3,9,2,9,4,3,1,0,0,40,2,-999
15276,36,2,89040,7,7,1,4,1,2,1,0,0,47,2,-999
15277,29,4,148182,3,9,1,4,1,3,1,0,0,40,2,-999
15278,39,2,204756,6,10,2,1,4,2,2,0,0,20,2,-999
15279,75,2,187424,3,9,1,3,1,2,1,0,0,20,2,-999
15280,53,2,208570,3,9,1,8,6,2,2,0,0,26,2,-999
15281,41,5,244172,6,10,1,3,1,2,1,0,0,40,2,-999
15282,32,2,204742,2,13,1,1,1,2,1,0,0,40,2,-999
15283,39,4,357962,10,12,3,4,4,2,1,0,0,48,2,-999
15284,56,2,31782,15,6,1,8,1,2,1,0,0,40,2,-999
15285,31,2,94235,2,13,1,3,1,2,1,0,0,46,2,-999
15286,47,2,97419,3,9,1,13,6,3,2,0,0,40,2,-999
15287,28,4,207213,10,12,3,3,5,2,1,0,0,5,2,-999
15288,49,5,94606,4,16,1,1,1,3,1,0,0,60,2,-999
15289,30,2,186346,2,13,3,2,4,2,2,0,0,50,2,-999
15290,39,2,70240,6,10,1,8,6,1,2,0,0,40,12,-999
15291,49,6,122177,6,10,1,6,1,2,1,0,0,40,2,-999
15292,30,2,207937,1,15,2,1,4,2,1,10520,0,50,2,-999
15293,24,2,179627,3,9,1,6,1,2,1,0,0,40,2,-999
15294,20,2,186830,3,9,3,4,2,3,1,0,0,45,2,-999
15295,66,2,154164,10,12,3,1,4,2,1,0,0,7,2,-999
15296,30,6,343789,6,10,1,7,1,2,1,0,0,40,2,-999
15297,26,2,456618,3,9,3,5,4,2,1,0,0,40,5,-999
15298,32,2,99548,6,10,2,9,4,5,1,0,0,40,2,-999
15299,45,2,275995,2,13,1,11,1,2,1,0,0,50,2,-999
15300,29,2,151382,3,9,1,4,1,2,1,0,0,60,2,-999
15301,49,5,119565,5,14,1,8,1,2,1,0,0,40,2,-999
15302,74,5,228075,6,10,1,2,1,2,1,20051,0,25,2,-999
15303,44,2,198096,2,13,1,8,1,2,1,7688,0,40,2,-999
15304,36,2,129150,6,10,1,1,1,2,1,0,0,20,2,-999
15305,22,2,179973,13,11,3,1,5,2,1,0,0,40,2,-999
15306,20,2,157595,3,9,1,3,1,2,1,0,0,40,2,-999
15307,45,2,164210,6,10,2,2,4,2,2,0,0,40,2,-999
15308,50,1,279129,5,14,1,2,1,2,1,0,0,20,2,-999
15309,20,2,39927,3,9,3,5,4,2,1,0,0,8,2,-999
15310,59,2,96459,7,7,3,6,4,2,1,0,0,40,2,-999
15311,49,2,184285,3,9,1,7,1,2,1,0,0,40,2,-999
15312,36,2,263130,5,14,3,1,4,2,2,0,0,40,2,-999
15313,38,1,203988,4,16,1,1,1,2,1,99999,0,55,2,-999
15314,33,5,128016,3,9,5,8,3,2,2,0,0,40,2,-999
15315,42,1,248094,3,9,1,10,1,2,1,0,0,50,2,-999
15316,47,6,120429,4,16,1,1,1,2,1,15024,0,50,2,-999
15317,70,1,152066,3,9,1,10,1,2,1,0,0,50,2,-999
15318,43,2,188331,7,7,6,8,3,2,2,0,0,40,2,-999
15319,22,2,142875,15,6,3,1,2,2,1,0,0,40,2,-999
15320,37,2,99151,3,9,1,7,6,2,2,0,0,40,2,-999
15321,47,1,136258,6,10,2,5,4,2,1,0,0,30,2,-999
15322,17,2,218124,7,7,3,8,5,2,2,0,0,20,2,-999
15323,41,3,263339,3,9,1,4,1,2,1,0,0,40,2,-999
15324,46,2,188950,2,13,1,3,1,2,1,0,0,50,2,-999
15325,39,2,181661,3,9,1,9,1,2,1,0,0,40,2,-999
15326,25,2,132683,3,9,3,12,4,2,2,0,0,50,2,-999
15327,24,2,127159,6,10,3,5,2,2,2,0,0,24,2,-999
15328,42,2,33155,3,9,1,3,1,2,1,0,0,85,2,-999
15329,24,2,270872,3,9,3,3,2,2,1,594,0,40,2,-999
15330,60,1,184362,3,9,1,8,6,2,2,0,0,25,2,-999
15331,64,5,195366,2,13,1,1,1,2,1,0,0,40,2,-999
15332,48,4,187969,5,14,2,1,3,2,2,0,0,80,2,-999
15333,19,2,228577,3,9,3,3,5,2,1,0,0,36,2,-999
15334,18,2,40829,7,7,3,8,2,5,2,0,0,25,2,-999
15335,29,2,228860,6,10,1,2,1,2,1,0,1887,50,2,-999
15336,30,2,96480,13,11,3,7,5,2,2,0,0,32,2,-999
15337,32,1,455995,2,13,2,2,4,2,1,0,0,50,2,-999
15338,67,2,274451,15,6,1,4,1,2,1,0,0,16,2,-999
15339,50,2,213290,13,11,1,1,6,2,2,0,1887,36,2,-999
15340,22,4,211129,13,11,3,7,5,2,2,0,0,10,2,-999
15341,67,2,267915,3,9,2,3,4,3,1,0,0,40,2,-999
15342,33,2,204577,3,9,1,6,1,2,1,0,0,40,2,-999
15343,42,5,557349,2,13,1,2,1,2,1,0,0,70,2,-999
15344,23,6,502316,2,13,3,1,4,2,2,0,0,40,2,-999
15345,65,2,274637,11,5,1,13,1,2,1,0,0,16,2,-999
15346,36,2,143486,2,13,1,8,1,2,1,0,0,40,2,-999
15347,41,2,160785,6,10,1,2,1,2,1,0,0,60,2,-999
15348,29,1,32280,3,9,3,10,4,2,1,0,0,45,2,-999
15349,35,2,179481,3,9,3,4,5,2,1,0,0,55,2,-999
15350,22,2,401451,6,10,1,4,1,2,1,0,0,48,2,-999
15351,31,4,33124,2,13,3,1,4,2,2,0,0,50,2,-999
15352,29,2,626493,2,13,3,2,4,2,1,0,0,40,2,-999
15353,66,2,101607,3,9,2,6,4,2,1,0,0,10,2,-999
15354,43,2,102180,5,14,1,1,1,2,1,0,0,40,2,-999
15355,55,1,200939,3,9,1,4,1,2,1,0,0,72,2,-999
15356,20,2,196388,6,10,3,6,5,2,1,0,0,25,2,-999
15357,19,2,138946,14,4,3,3,5,2,1,0,0,40,2,-999
15358,25,6,157617,3,9,3,2,4,2,1,0,0,40,2,-999
15359,65,2,184454,3,9,1,6,1,2,1,6418,0,40,2,-999
15360,35,2,298635,2,13,3,8,4,1,1,0,0,50,2,-999
15361,29,1,467936,6,10,3,10,4,2,1,0,0,40,2,-999
15362,25,2,113654,3,9,6,2,3,2,2,0,0,37,2,-999
15363,19,2,32477,6,10,3,1,5,2,1,0,0,25,2,-999
15364,31,2,129804,11,5,3,10,4,2,1,0,0,40,32,-999
15365,29,6,188986,13,11,3,11,4,2,2,0,1590,64,2,-999
15366,20,2,243178,3,9,3,9,5,2,1,0,0,28,2,-999
15367,28,2,319768,5,14,1,8,1,2,1,0,0,45,40,-999
15368,36,1,138940,3,9,1,10,1,2,1,0,0,70,2,-999
15369,38,2,172538,2,13,1,11,1,2,1,0,1977,40,2,-999
15370,31,2,211880,2,13,1,8,1,2,1,0,0,40,2,-999
15371,24,2,118792,6,10,3,8,5,2,2,0,0,12,2,-999
15372,53,2,97411,9,3,1,6,1,1,1,0,0,40,8,-999
15373,44,2,284652,3,9,2,8,3,3,2,0,0,40,2,-999
15374,24,6,208826,4,16,3,1,4,2,2,0,0,99,4,-999
15375,37,2,82521,6,10,1,1,1,2,1,4064,0,46,2,-999
15376,36,2,171393,5,14,1,1,1,2,1,7298,0,55,2,-999
15377,36,2,150042,3,9,3,7,5,2,2,0,0,40,2,-999
15378,24,2,202959,13,11,3,7,4,2,2,0,0,40,2,-999
15379,40,1,123306,1,15,1,1,1,2,1,0,0,45,2,-999
15380,27,2,284250,6,10,1,7,5,3,2,0,0,40,2,-999
15381,40,2,55567,2,13,1,1,6,2,2,0,0,40,2,-999
15382,34,1,152493,3,9,1,10,1,2,1,0,0,70,2,-999
15383,62,2,199198,7,7,2,1,4,3,2,0,0,40,2,-999
15384,36,2,644278,3,9,1,3,1,2,1,0,0,25,2,-999
15385,23,6,279243,3,9,1,13,1,2,1,0,0,38,2,-999
15386,46,2,129232,2,13,1,8,1,2,1,0,0,55,2,-999
15387,37,2,162834,6,10,3,3,4,2,1,0,0,40,2,-999
15388,24,2,114230,3,9,3,8,2,2,1,0,0,40,2,-999
15389,37,2,289886,6,10,3,5,2,1,1,0,0,30,3,-999
15390,51,2,41474,15,6,1,5,1,2,1,0,0,40,5,-999
15391,47,2,160474,3,9,1,2,6,2,2,0,0,30,2,-999
15392,20,2,244406,3,9,3,7,5,3,2,0,0,40,2,-999
15393,53,2,136080,3,9,2,12,4,2,2,0,0,50,2,-999
15394,35,2,420040,3,9,2,7,4,2,1,0,0,40,2,-999
15395,33,2,188403,3,9,3,6,4,2,1,0,0,44,2,-999
15396,36,4,95855,5,14,1,1,6,2,2,0,0,60,2,-999
15397,38,2,335104,2,13,2,1,4,2,2,0,0,35,2,-999
15398,65,1,111483,6,10,1,2,1,2,1,0,2174,10,2,-999
15399,45,3,45891,6,10,2,7,3,2,1,0,0,42,2,-999
15400,47,2,70554,6,10,3,3,4,2,1,0,0,40,2,-999
15401,60,2,147393,2,13,1,1,1,2,1,0,0,30,2,-999
15402,23,2,202989,3,9,3,1,4,2,1,0,0,40,21,-999
15403,53,2,102615,7,7,2,4,4,2,1,0,0,40,21,-999
15404,34,2,183811,6,10,3,9,4,2,1,0,0,40,2,-999
15405,19,2,180976,15,6,3,1,3,2,2,0,0,35,2,-999
15406,39,2,451059,11,5,1,9,1,2,1,0,0,40,2,-999
15407,25,2,255849,3,9,3,7,5,2,2,0,0,40,2,-999
15408,37,2,195148,3,9,1,3,5,2,1,3137,0,40,2,-999
15409,62,6,101475,10,12,5,1,4,2,2,0,0,40,2,-999
15410,52,2,160703,3,9,1,7,1,2,1,0,0,48,2,-999
15411,25,2,66935,2,13,3,5,2,2,1,0,0,40,2,-999
15412,39,2,96452,5,14,1,2,1,2,1,0,0,55,2,-999
15413,32,6,175931,3,9,1,13,1,2,1,0,0,40,2,-999
15414,21,2,370990,6,10,3,8,5,2,1,0,0,40,2,-999
15415,38,2,108140,2,13,3,2,4,2,1,2202,0,45,2,-999
15416,19,2,246226,3,9,3,3,4,2,2,0,0,40,2,-999
15417,20,2,287681,6,10,3,1,5,2,1,0,0,36,2,-999
15418,39,2,165215,5,14,1,1,6,2,2,0,1902,18,2,-999
